asin,usable_unique_user_reviews,exported_reviews,first_timestamp,last_timestamp,first_source_line,last_source_line,rating_1,rating_2,rating_3,rating_4,rating_5
B092MXCHS9,784,300,1541344683919,1573338163692,64053634,11155896,22,17,11,17,233
B092NGCJHQ,3035,300,1557941822711,1590756151800,54921952,48897558,10,15,20,24,231
B092PDTZH9,808,300,1564752213699,1609625454270,26364778,46603151,54,29,35,23,159
B092PJ5PZ3,348,300,1624993776273,1671978560912,47338748,47338590,33,11,16,31,209
B092PXZ8X6,356,300,1443264675000,1548442888067,14905262,38535151,16,5,11,30,238
B092Q5HV1K,361,300,1620175651057,1671659478177,3964370,50633712,26,9,18,32,215
B092Q696Z2,920,300,1282346135000,1470021259000,14920579,11596772,3,2,13,45,237
B092Q8Y4L6,6180,300,1504389132314,1534464171419,33462467,60145145,10,14,17,48,211
B092QPPSMC,480,300,1582334139719,1639055970906,7856573,20966637,4,2,5,19,270
B092R5VXMJ,656,300,1287619135000,1509730136405,57790750,62584488,4,6,8,50,232
B092R7Z3PB,393,300,1584999625290,1634173696007,24082535,14418049,33,23,27,42,175
B092R9LFVB,600,300,1572813491446,1599172620694,29730442,63049035,5,3,3,23,266
B092RCJ4F4,317,300,1593541748915,1652635412725,15081479,50561966,7,2,8,31,252
B092RGNMVK,2444,300,1368795295000,1442199993000,13135137,22171278,6,10,21,42,221
B092RHCDHG,693,300,1348210699000,1552084399821,25231267,14227703,37,14,30,71,148
B092RMY86S,385,300,1487811376000,1581464757509,1384986,49477708,7,1,1,29,262
B092RPLHV2,2242,300,1315771812000,1437244269000,7957942,2399326,18,16,30,71,165
B092S2TYJY,368,300,1408254158000,1636850610210,56053963,3317687,28,24,26,28,194
B092S2XKNC,300,300,1501810468002,1679617520303,45252898,46750571,34,21,35,45,165
B092S36X4Y,601,300,1318296907000,1552325313725,49704716,40341150,21,26,23,51,179
B092SDBPZK,599,300,1542696199794,1614294592358,19806820,45303560,1,7,5,16,271
B092SJ1JG6,7324,300,1295878904000,1356890660000,53700059,24363785,7,13,14,47,219
B092SKCQGP,772,300,1438885317000,1492909518000,56595906,56595904,13,16,16,65,190
B092SM8P85,750,300,1459354733000,1580850522768,34989970,25148096,24,15,19,40,202
B092STKH9B,499,300,1562766269039,1628285412803,15771394,38725414,47,14,16,20,203
B092SZ14XT,2782,300,1536432914107,1564800318845,50290283,17725500,15,3,19,30,233
B092T3RHHB,3308,300,1460394686000,1506449234615,44150595,23267327,6,1,8,33,252
B092TDKVKT,1420,300,1342231109000,1427563263000,6649847,12847963,17,26,40,70,147
B092TSTCM3,629,300,1599252636316,1652357878862,61637329,61637533,124,44,29,18,85
B092V1FJ3J,395,300,1555336453601,1647727288434,35823756,9345743,32,10,10,26,222
B092V6NHY7,324,300,1536807362593,1629316364946,56887959,2737596,13,9,8,37,233
B092VT9ZHK,356,300,1606689254564,1671470519586,11164535,59034545,142,51,41,18,48
B092VYSJ4J,442,300,1515509270918,1668472966940,13685989,18966326,17,7,15,33,228
B092W4848D,347,300,1475295972000,1593051994930,26831778,44890761,13,7,17,43,220
B092W7MZZ3,344,300,1402095219000,1579536883773,31871879,38275199,5,8,14,46,227
B092W8HLYW,1679,300,1300195961000,1407382353000,954326,40515085,2,5,7,50,236
B092WM4F23,872,300,1246461266000,1457262114000,2556759,3208399,48,30,44,51,127
B092WN5239,407,300,1618503456000,1674936536566,67255299,57828710,27,34,43,39,157
B092WNFTJY,1022,300,1323267249000,1459189939000,46585240,2756625,40,18,17,65,160
B092WZMBNC,443,300,1270612757000,1496077589000,34936178,47387056,96,43,27,34,100
B092XPQL4J,446,300,1314193263000,1563304929705,20944259,11532691,22,20,29,54,175
B092XRBLKW,303,300,1542728695010,1677432453330,4814582,33233766,43,21,33,25,178
B092XV9HVC,1035,300,1453827628000,1491424596000,15772989,35611264,24,19,40,43,174
B092XWP4L9,1209,300,1345229015000,1458427478000,25033657,9083889,11,12,21,50,206
B092YMVSV9,5500,300,1408588018000,1423274049000,52076108,1264525,17,5,7,40,231
B092Z1NHRN,506,300,1627591502893,1663352776572,37729302,16200293,33,14,28,18,207
B092Z5V1YY,408,300,1545419340489,1616030877147,36199180,6265116,51,27,28,48,146
B092Z631DF,400,300,1540315064426,1602198029702,13884558,40815722,3,2,10,33,252
B092Z9XBNS,425,300,1624559148538,1672927210895,61276752,58244146,16,12,16,26,230
B092ZPG78W,307,300,1625175764829,1685159469148,63305494,59175254,14,3,10,18,255
B092ZPJNSK,345,300,1605146738342,1672334641436,3231089,9176175,17,15,17,34,217
B092ZWH8MR,722,300,1510932137154,1576161455430,10965963,32870973,3,3,6,29,259
B093137M9C,534,300,1635216783632,1655129450749,60959594,14405940,15,5,5,19,256
B0931MM62F,493,300,1619495155122,1660151804285,67237963,34427210,74,41,36,24,125
B09325CNPL,1007,300,1566345231915,1602959058628,47492456,64620516,15,13,23,24,225
B09329WGDB,379,300,1407610608000,1620506286315,21854319,54834957,14,8,14,36,228
B0932PH9K6,774,300,1626801007402,1658713482278,18472000,43412952,17,9,18,25,231
B0932TV31F,327,300,1630286228015,1677709987052,39590848,53881255,93,26,17,20,144
B0932YX774,606,300,1527656747886,1594479137989,33201718,30083787,8,0,6,24,262
B09334KBKP,416,300,1622954949810,1666044002669,38935975,38259027,58,39,40,36,127
B09338NX61,597,300,1625086473400,1660618183710,43350036,30364676,4,9,10,15,262
B0933DSHCD,1448,300,1538451966399,1577538514914,48845667,23291268,7,5,8,18,262
B0933G4HPY,395,300,1618631599347,1674366277253,37083843,61083369,32,29,32,36,171
B09342DHK2,323,300,1215613502000,1644956796453,6563111,62055953,25,14,13,32,216
B0935KF1FW,922,300,1607097818700,1638046435820,54780851,45077494,15,14,18,30,223
B09366T8GY,381,300,1534222566406,1647388060798,19618004,19618174,24,8,27,23,218
B09374SQTR,314,300,1627531321263,1671239163674,48453524,67393864,58,21,23,33,165
B09378YBDC,392,300,1624585230378,1667435777340,57071866,62371285,41,12,17,24,206
B0937KZZCF,504,300,1599323628545,1659808616373,21201515,60768328,90,32,33,16,129
B0937XJBRW,327,300,1492050775000,1681076123131,63319887,65871571,29,15,22,34,200
B0937Z2RM9,1337,300,1489074426000,1531932587697,37020757,51519525,33,12,22,50,183
B09396DVWN,341,300,1394498755000,1470235231000,31812662,16209015,7,8,15,47,223
B0939YSDG4,4317,300,1328373839000,1400949547000,1920423,19874806,7,4,8,53,228
B093B25ZT4,1940,300,1323981416000,1411666714000,12519494,6864840,9,6,12,49,224
B093BHPTWL,497,300,1618751363096,1655844960537,20220960,51264110,47,31,32,19,171
B093BL5Y99,443,300,1260809922000,1563457885694,29669611,6184296,5,11,11,45,228
B093BQ3DSK,5501,300,1467351778000,1481147591000,55945224,41960314,23,10,6,58,203
B093BW52YG,404,300,1567044048350,1644012718830,24715923,64838090,13,18,24,45,200
B093BWLRY7,349,300,1536311763960,1614439753872,19171283,62339044,51,22,19,39,169
B093C3HQLL,450,300,1625293028944,1665823731516,21527856,37048485,56,26,34,21,163
B093CCD8DD,453,300,1578332797205,1649197250962,46314316,46314322,16,22,20,32,210
B093CWR74T,2842,300,1546041477841,1574531668404,43238727,50674178,48,21,32,26,173
B093D2CZ6M,855,300,1493144978000,1579717829855,19601626,39216433,14,17,24,43,202
B093D2NRR1,860,300,1538510536904,1579055154442,28146078,10457714,12,7,18,37,226
B093D8S5RZ,557,300,1627661834714,1661904424138,1984028,24472467,26,14,28,30,202
B093D9KRJY,373,300,1625426058090,1672594080908,13264551,61859086,31,9,13,21,226
B093F3XY3D,1178,300,1335530137000,1470023968000,19414744,21153700,4,5,16,32,243
B093F8QG4M,390,300,1597433457243,1652476125284,34441375,30512703,64,29,24,38,145
B093FBCTGK,407,300,1520713184944,1628968357114,15858166,15858109,34,17,17,28,204
B093FX2M98,1017,300,1501532097849,1614852626032,27472755,25292478,60,38,25,21,156
B093FYZWFW,819,300,1611688512749,1624025003892,60262462,17754441,10,2,3,25,260
B093G1JJPN,1108,300,1604058780887,1637017085813,61204303,45540251,2,0,4,9,285
B093G2HRHQ,381,300,1547776368132,1631982363747,1207841,1207865,19,5,8,21,247
B093GMQSYL,432,300,1320896400000,1487812843000,7572917,64135004,51,41,47,63,98
B093GRKHM8,386,300,1592932782480,1655138516539,63377651,62359658,19,3,6,34,238
B093GTGN9M,1567,300,1520297744368,1573327362302,52778017,10652557,5,9,21,21,244
B093H61D9F,682,300,1577894269997,1619908449766,7915661,25801367,14,11,19,31,225
B093HC6JV1,306,300,1619498806578,1681929811642,29533256,62754025,18,13,24,34,211
B093HG21PW,1405,300,1274893361000,1434303289000,19355890,19354183,61,41,57,51,90
B093HJF3D1,1348,300,1513462247611,1560916867609,8561037,13654420,2,3,6,24,265
B093HK4WCZ,499,300,1617176492378,1666293521572,38357754,32804565,5,10,12,30,243
B093HKS1H6,2301,300,1486053689000,1517231388005,42722818,56242984,10,8,25,31,226
B093HXJ68T,996,300,1491433852000,1570668858936,43761825,28414918,40,20,37,56,147
B093HYLJKZ,389,300,1430693228000,1654622806768,23276272,6800484,20,11,24,41,204
B093JL1WCN,341,300,1512438326059,1610815603642,2061425,6126947,6,0,1,32,261
B093JYV9RR,315,300,1481820248000,1672070020863,42668333,64091774,25,10,12,35,218
B093K55BM7,506,300,1538076071601,1618430465432,43915631,26193415,33,19,35,37,176
B093K568M5,1306,300,1557415993103,1583505664473,10387490,1407313,35,16,12,47,190
B093KJLP6X,780,300,1419212097000,1564540803230,57274238,19416482,35,12,33,44,176
B093KR3K1W,425,300,1519860563523,1639278872042,16776771,10426595,21,13,18,35,213
B093KV5QSM,864,300,1494792291000,1596205387253,4282402,22726445,24,10,16,37,213
B093KX49NZ,3198,300,1561002353552,1587234178786,56919589,56920121,21,7,14,34,224
B093L1BTZZ,833,300,1518465507779,1577916261881,13888417,58398564,28,21,33,42,176
B093L1M56Q,1536,300,1560873718637,1595938964945,56912582,18815007,26,4,12,22,236
B093L7RCQJ,349,300,1465953817000,1679771475892,52826180,56796162,20,14,22,49,195
B093LBJPF1,631,300,1596382025475,1624648694915,1668217,18407611,52,17,21,31,179
B093LTJSNW,470,300,1567716336250,1634669964485,66909300,7242473,54,15,37,29,165
B093LVZBTR,317,300,1514748084196,1675682804314,9351613,31579487,34,23,21,33,189
B093M722ZZ,1165,300,1269288053000,1445530373000,7996971,24224470,19,20,38,55,168
B093NGLHHB,400,300,1451932522000,1606864654450,6132165,37864696,17,8,9,24,242
B093PFPLBV,748,300,1557920298241,1608950495626,17206280,61078515,26,9,10,35,220
B093PP95NR,410,300,1447865339000,1633283688418,41439723,41439518,80,18,13,14,175
B093PX5PQ2,1154,300,1467426175000,1518013313017,57809980,51835303,20,18,28,56,178
B093PXHRNS,446,300,1622940254299,1669744594360,66388364,16072306,43,12,28,27,190
B093PXRFTQ,420,300,1514697495736,1593747152965,21207541,15961522,19,13,14,20,234
B093PZN27B,363,300,1528600980882,1632258175930,1304123,50642337,3,2,11,21,263
B093Q37D94,458,300,1568344654255,1645831905913,4059405,22588779,14,9,22,34,221
B093Q3ZW6R,381,300,1297889549000,1453156627000,37436103,20204982,21,12,18,29,220
B093Q6HYKW,346,300,1602827652792,1671744257302,35685208,8784158,20,12,21,40,207
B093QFLZK7,496,300,1359513264000,1525074834352,63337587,18895437,6,6,8,41,239
B093QFNBKK,652,300,1357829734000,1529592098873,62075964,8835735,4,12,36,77,171
B093QHCFJL,310,300,1309791262000,1648753097490,65101851,38891446,20,15,24,42,199
B093QHZ7Q2,326,300,1535404140473,1658940380313,20100987,11823713,83,52,46,30,89
B093QNSB1J,645,300,1542742661056,1615495677365,21343828,45345259,9,5,19,30,237
B093QR22XF,1230,300,1578633355950,1617638937627,15668558,17443408,46,18,32,38,166
B093RLF6DP,370,300,1309964679000,1629043349840,28228295,4341865,45,29,44,29,153
B093RSYCJG,300,300,1577545766297,1687838872269,64261200,66721106,7,6,10,20,257
B093RT54D1,1473,300,1297159761000,1501682084596,48707491,1824876,40,27,45,72,116
B093S8V13P,718,300,1629660829468,1663092109779,152820,58313370,16,6,13,34,231
B093SHT78S,464,300,1623372975761,1661484046817,57780287,18389080,43,18,19,30,190
B093SPNTQS,328,300,1499371232078,1650467880906,52944892,6329363,8,7,15,38,232
B093T88HSZ,714,300,1268632060000,1431049705000,2895557,41022630,14,8,16,64,198
B093TK4DBT,1665,300,1545847541247,1591030281332,3169457,23880128,28,14,13,28,217
B093TM35NC,794,300,1583376697962,1596860425230,60402010,1664095,61,32,32,38,137
B093TP35QK,486,300,1335307477000,1633408429104,63939242,59932671,25,12,32,46,185
B093TQ56JV,673,300,1407178842000,1513664425092,23504690,55491061,17,13,18,41,211
B093TQ7KNR,1251,300,1483511179000,1510078519492,53651242,14388425,10,7,18,45,220
B093TQ7SMC,400,300,1400246559000,1593997420678,6892759,26232626,23,17,20,33,207
B093TR3DJG,3133,300,1334606208000,1394909277000,22513406,49438830,86,27,18,58,111
B093V2MDGF,617,300,1465251676000,1579101548228,5588593,38182547,38,29,28,44,161
B093VL2B8X,752,300,1412870337000,1518289899383,29745869,26645275,33,6,18,33,210
B093VNDMW9,463,300,1414783986000,1563317447505,17623344,24644649,30,16,15,29,210
B093VQZ8HZ,1010,300,1451954768000,1534645331268,2847512,9516457,12,4,11,35,238
B093WHFWG5,337,300,1481134890000,1671590789563,43999316,43593893,22,13,12,28,225
B093WJ2KKY,396,300,1496008214000,1634269733947,982915,32898159,33,12,18,29,208
B093WK1TDH,343,300,1548703293803,1670558821491,41589988,60127933,35,12,22,24,207
B093WKH2YT,470,300,1459393236000,1659629598244,42888594,22564305,33,12,14,41,200
B093WR2RV5,312,300,1580514250792,1643249252851,6462524,3733125,14,13,9,36,228
B093X1YNB9,394,300,1636050237502,1672420774928,2066374,29002998,24,23,26,33,194
B093XFZW7R,1447,300,1374849172000,1439786283000,43034731,18493732,19,10,20,50,201
B093XMSFPP,1331,300,1106791702000,1431363307000,28728444,34491386,55,16,32,62,135
B093XSV9BL,423,300,1395580696000,1605144464413,1807065,52092486,11,5,10,18,256
B093XTHCZL,427,300,1635771393133,1671572377301,60544779,11083215,44,16,21,23,196
B093XTPB8D,406,300,1561468332899,1621464545326,63058640,25207948,49,17,22,17,195
B093XVNN1R,864,300,1457803575000,1505769951959,66455628,34567375,14,9,19,46,212
B093XW6KN9,540,300,1416235293000,1557059684001,36059914,10840026,32,12,18,40,198
B093XXMR2Z,304,300,1615305559801,1687571280768,58505888,65352281,42,18,17,44,179
B093YHNBF7,484,300,1207772811000,1587852163455,33957369,62526133,8,3,17,28,244
B093YHYQ37,872,300,1309364204000,1480893303000,20421455,7212053,1,1,13,39,246
B093YJVB8K,1021,300,1371577549000,1449815981000,40568969,51951018,6,5,17,49,223
B093YKF6CT,430,300,1382902189000,1619288750527,35101038,59282424,11,10,13,35,231
B093YKMGG2,446,300,1198562126000,1603030386303,31937921,48919574,35,12,12,24,217
B093YLC5L8,426,300,1569677243738,1650995532305,58690,25433570,9,10,9,35,237
B093YQRBZX,357,300,1560730746109,1610482428813,45433304,21521472,61,16,18,26,179
B093YSC5YL,1137,300,1374963143000,1587432009633,63095497,22645586,14,6,11,32,237
B093ZKQL7J,389,300,1201870548000,1607949434108,14636022,27678172,2,1,6,13,278
B09412RKP8,518,300,1286202031000,1582399593054,54166490,63042736,21,18,27,55,179
B09413GRYT,759,300,1178988740000,1439928705000,61151765,52580928,33,14,37,57,159
B09414L1V1,889,300,1525401372997,1587835660243,31168619,6886186,12,7,18,21,242
B0941HB472,3294,300,1522700770455,1569378349019,44073261,44071151,36,12,22,20,210
B0941JN8QF,375,300,1621516958638,1668786294115,66268814,42518892,126,38,23,34,79
B09436KDMF,343,300,1607538746954,1672702473321,55155390,570573,69,25,28,18,160
B09437WCCW,310,300,1317334617000,1624745405050,41173851,23557873,12,15,19,28,226
B09438FZ82,2315,300,1417828338000,1462748274000,41069425,30025391,1,5,5,30,259
B09438TVWF,416,300,1533317990818,1639157311376,11008185,39649850,15,11,18,27,229
B0943GZVYR,3424,300,1604809477710,1614633870414,20433941,34935065,3,1,4,19,273
B0943KJXWP,2176,300,1181791629000,1393338580000,20057591,19534483,16,10,18,61,195
B0943RWZJJ,390,300,1621682153584,1675775197637,27340525,47655283,57,22,26,34,161
B0943TVLRK,468,300,1558312114388,1656771151183,8072456,12090883,28,12,24,26,210
B0944FG2VH,426,300,1565239739284,1621459954746,28708128,43836775,32,15,20,44,189
B0944JZ1VM,454,300,1599006159960,1642168826169,171458,35562103,22,24,31,31,192
B0944KZQHK,474,300,1216952395000,1566683120100,10393404,59119127,7,11,20,49,213
B09456LVCH,1396,300,1518561071755,1565895694134,7154050,52581936,13,6,0,41,240
B0945H6KT7,1186,300,1229211193000,1398341557000,33946578,21383901,11,9,24,77,179
B09464QBRJ,886,300,1554554082430,1622208064321,28205466,35815636,109,30,14,34,113
B09468KYFH,4828,300,1630817955964,1637608233556,40188981,47289830,4,3,3,12,278
B0946K5CVM,313,300,1572030764116,1655909308667,21139008,62889172,11,5,7,32,245
B09474B2PY,310,300,1631062656696,1688323882312,45177743,60799632,21,13,22,22,222
B0947GKNXT,3366,300,1323709853000,1397510731000,46572921,62121288,14,8,17,51,210
B0947GSRQY,1973,300,1575912229589,1603390976899,11678996,17203618,33,14,23,29,201
B0948FHBW6,720,300,1321921341000,1447822556000,55906619,21230664,18,8,27,66,181
B0948FJNSS,492,300,1548625207956,1619202091136,26523323,43062264,24,9,28,44,195
B0948FYPMS,457,300,1623440144804,1668854677892,33416423,16005412,18,15,20,20,227
B0948NQ2WR,306,300,1624073584340,1667134181779,46522235,2512629,48,27,32,38,155
B0948QCZR3,360,300,1582876379691,1667663147511,36935366,7838900,14,9,13,20,244
B09491KR9M,912,300,1505610997635,1583877337986,39425268,18147541,12,8,14,22,244
B09493D4KY,1245,300,1565539140097,1589859367040,32340267,61020229,26,10,22,27,215
B09494V6QD,494,300,1189758378000,1578454686114,46288916,62169513,11,8,21,62,198
B0949MFPFK,6755,300,1373022612000,1402499141000,14437656,58551574,4,7,13,52,224
B0949Q8ZY5,511,300,1565282702242,1613605687302,32368767,18205107,7,3,9,17,264
B0949T58MQ,709,300,1228078135000,1454887664000,57452463,26730008,17,16,25,66,176
B094B5XF8Z,921,300,1252769481000,1469202251000,47036309,18190293,24,21,35,70,150
B094BGQNLX,1046,300,1550122533411,1595537739683,23364286,45078531,36,13,14,31,206
B094BYH4D8,922,300,1625243856887,1653845884836,44057312,49185864,4,13,13,26,244
B094C4NT61,452,300,1448486019000,1487551867000,41555831,14166215,2,4,6,19,269
B094CNWHWR,441,300,1517287396011,1616076639623,38542629,66537674,44,17,31,43,165
B094CYZGG4,534,300,1577059384430,1648334869805,1353940,46198849,10,2,4,24,260
B094D1M7MQ,352,300,1388680202000,1614952474967,32381086,11924304,1,4,10,18,267
B094DGVCWQ,323,300,1207537409000,1621981099929,18912034,4086303,8,12,19,53,208
B094DKCY3G,330,300,1595471437582,1651511556361,75817,7988072,16,11,18,23,232
B094DT5W1R,393,300,1456978325000,1618846253230,59749574,53556528,34,21,23,58,164
B094DVYM2V,407,300,1213204698000,1649388990795,23277352,17921009,29,23,28,38,182
B094DX88ZD,841,300,1476219447000,1535343266366,2458002,10580705,46,30,51,41,132
B094F2911H,1080,300,1424658929000,1488903837000,63843881,6506604,12,11,19,54,204
B094F6F3KW,820,300,1325299030000,1499458759129,14428733,21702053,6,4,7,20,263
B094G34X1W,846,300,1619047630467,1647912810082,26275846,2103758,38,21,22,35,184
B094GKLJV9,545,300,1560744493758,1615399615947,36169254,46377558,46,27,22,23,182
B094HPXX3J,575,300,1537289686025,1600823058932,60132211,64037559,26,25,31,34,184
B094HRVSZB,438,300,1541648770074,1624058328968,6385710,61259468,106,43,30,37,84
B094HV3QTR,305,300,1576162061814,1687808232260,33731939,64925504,66,30,25,32,147
B094HXL6HN,895,300,1510915371445,1561757477261,42525730,24272443,1,0,6,19,274
B094J5CTJ5,400,300,1613843179181,1667415601319,62823862,44600270,13,12,19,21,235
B094J5FY3N,508,300,1270833329000,1479957237000,7981801,7402415,15,24,39,70,152
B094JNTJTS,333,300,1274559370000,1631659680866,59413528,54285423,16,12,28,46,198
B094JYQQRT,687,300,1168347112000,1477849080000,59372236,59519754,22,9,16,26,227
B094K3Q7H7,473,300,1509479021954,1615236947665,60757595,41427926,44,15,20,39,182
B094KG5SQP,595,300,1415803287000,1552320718561,43249554,7747199,38,17,23,36,186
B094L2L25C,974,300,1374373045000,1453699807000,23101077,6145746,24,23,30,50,173
B094L56XF9,544,300,1478692153000,1587059529893,63964432,61818091,13,17,24,31,215
B094L916TD,323,300,1503513557420,1655790448106,51934182,30091814,2,3,6,38,251
B094LLLXDB,832,300,1495225626000,1563054080250,13772997,59072781,60,39,44,47,110
B094MHYQDB,488,300,1594072079149,1628455325179,21079912,61088133,37,12,15,47,189
B094MV6WB7,308,300,1548628233844,1668825757669,6530872,51064106,3,12,9,27,249
