asin,reference_n,reference_mean,reference_count_1,reference_prob_1,reference_count_2,reference_prob_2,reference_count_3,reference_prob_3,reference_count_4,reference_prob_4,reference_count_5,reference_prob_5,loo_domain_n,loo_domain_mean,loo_domain_count_1,loo_domain_prob_1,loo_domain_count_2,loo_domain_prob_2,loo_domain_count_3,loo_domain_prob_3,loo_domain_count_4,loo_domain_prob_4,loo_domain_count_5,loo_domain_prob_5
B08VD6LKKT,120,4.25,10,0.08333333333333333,4,0.03333333333333333,13,0.10833333333333334,12,0.1,81,0.675,3749520,4.319276334037424,278007,0.07414469052038661,157981,0.04213365977511788,236997,0.06320729053318824,492422,0.13132934348929998,2584113,0.6891850156820073
B08VD9CF9G,120,4.633333333333334,6,0.05,0,0.0,4,0.03333333333333333,12,0.1,98,0.8166666666666667,3749520,4.319264065800422,278011,0.0741457573236041,157985,0.04213472657833536,237006,0.06320969084042757,492422,0.13132934348929998,2584096,0.689180481768333
B08VDN8G88,120,3.9916666666666667,11,0.09166666666666666,7,0.058333333333333334,16,0.13333333333333333,24,0.2,62,0.5166666666666667,3749520,4.319284601762359,278006,0.07414442381958224,157978,0.042132859672704775,236994,0.06320649043077514,492410,0.13132614307964752,2584132,0.6891900829972903
B08VDZR4B6,120,4.516666666666667,6,0.05,3,0.025,4,0.03333333333333333,17,0.14166666666666666,90,0.75,3749520,4.3192677996116835,278011,0.0741457573236041,157982,0.04213392647592225,237006,0.06320969084042757,492417,0.1313280099852781,2584104,0.689182615374768
B08VF1PMNN,120,4.308333333333334,9,0.075,7,0.058333333333333334,9,0.075,8,0.06666666666666667,87,0.725,3749520,4.319274467131793,278008,0.07414495722119098,157978,0.042132859672704775,237001,0.06320835733640573,492426,0.13133041029251744,2584107,0.6891834154771811
B08VF74WWC,120,4.608333333333333,4,0.03333333333333333,4,0.03333333333333333,5,0.041666666666666664,9,0.075,98,0.8166666666666667,3749520,4.319264865902835,278013,0.07414629072521282,157981,0.04213365977511788,237005,0.0632094241396232,492425,0.13133014359171308,2584096,0.689180481768333
B08VF8D2BK,120,4.358333333333333,9,0.075,6,0.05,7,0.058333333333333334,9,0.075,89,0.7416666666666667,3749520,4.319272866926966,278008,0.07414495722119098,157979,0.04213312637350914,237003,0.06320889073801447,492425,0.13133014359171308,2584105,0.6891828820755723
B08VF94QPM,120,4.675,6,0.05,1,0.008333333333333333,3,0.025,6,0.05,104,0.8666666666666667,3749520,4.319262732296401,278011,0.0741457573236041,157984,0.04213445987753099,237007,0.06320995754123195,492428,0.13133094369412618,2584090,0.6891788815635068
B08VFGJ1NL,120,4.375,5,0.041666666666666664,8,0.06666666666666667,3,0.025,25,0.20833333333333334,79,0.6583333333333333,3749520,4.319272333525358,278012,0.07414602402440845,157977,0.042132592971900404,237007,0.06320995754123195,492409,0.13132587637884316,2584115,0.6891855490836161
B08VFJZXT5,120,4.616666666666666,5,0.041666666666666664,3,0.025,4,0.03333333333333333,9,0.075,99,0.825,3749520,4.3192645992020315,278012,0.07414602402440845,157982,0.04213392647592225,237006,0.06320969084042757,492425,0.13133014359171308,2584095,0.6891802150675287
B08VFRJNNM,120,4.866666666666666,0,0.0,2,0.016666666666666666,1,0.008333333333333333,8,0.06666666666666667,109,0.9083333333333333,3749520,4.3192565981779,278017,0.07414735752843031,157983,0.04213419317672662,237009,0.06321049094284069,492426,0.13133041029251744,2584085,0.689177548059485
B08VH6ZVF5,120,4.9,2,0.016666666666666666,0,0.0,0,0.0,4,0.03333333333333333,114,0.95,3749520,4.319255531374683,278015,0.07414682412682157,157985,0.04213472657833536,237010,0.06321075764364505,492430,0.13133147709573492,2584080,0.6891762145554631
B08VHD9GS4,120,4.033333333333333,10,0.08333333333333333,11,0.09166666666666666,9,0.075,25,0.20833333333333334,65,0.5416666666666666,3749520,4.319283268258337,278007,0.07414469052038661,157974,0.042131792869487296,237001,0.06320835733640573,492409,0.13132587637884316,2584129,0.6891892828948772
B08VHN19FF,120,4.575,4,0.03333333333333333,2,0.016666666666666666,8,0.06666666666666667,13,0.10833333333333334,93,0.775,3749520,4.319265932706053,278013,0.07414629072521282,157983,0.04213419317672662,237002,0.0632086240372101,492421,0.1313290767884956,2584101,0.6891818152723549
B08VHQ2PWK,120,4.166666666666667,6,0.05,13,0.10833333333333334,10,0.08333333333333333,17,0.14166666666666666,74,0.6166666666666667,3749520,4.319279001045468,278011,0.0741457573236041,157972,0.04213125946787855,237000,0.06320809063560136,492417,0.1313280099852781,2584120,0.6891868825876379
B08VHQ824F,120,4.075,13,0.10833333333333334,8,0.06666666666666667,9,0.075,17,0.14166666666666666,73,0.6083333333333333,3749520,4.319281934754315,278004,0.07414389041797351,157977,0.042132592971900404,237001,0.06320835733640573,492417,0.1313280099852781,2584121,0.6891871492884423
B08VJ12R8H,120,4.758333333333334,3,0.025,2,0.016666666666666666,2,0.016666666666666666,7,0.058333333333333334,106,0.8833333333333333,3749520,4.319260065288357,278014,0.0741465574260172,157983,0.04213419317672662,237008,0.06321022424203632,492427,0.13133067699332182,2584088,0.689178348161898
B08VJ5BVPF,120,3.5166666666666666,18,0.15,15,0.125,17,0.14166666666666666,27,0.225,43,0.35833333333333334,3749520,4.3192998037082075,277999,0.07414255691395165,157970,0.042130726066269816,236993,0.06320622372997077,492407,0.13132534297723442,2584151,0.6891951503125734
B08VJ8SZNV,120,4.991666666666666,0,0.0,0,0.0,0,0.0,1,0.008333333333333333,119,0.9916666666666667,3749520,4.319252597665835,278017,0.07414735752843031,157985,0.04213472657833536,237010,0.06321075764364505,492433,0.13133227719814802,2584075,0.6891748810514412
B08VJBQZQW,120,4.341666666666667,8,0.06666666666666667,6,0.05,4,0.03333333333333333,21,0.175,81,0.675,3749520,4.3192734003285755,278009,0.07414522392199535,157979,0.04213312637350914,237006,0.06320969084042757,492413,0.13132694318206065,2584113,0.6891850156820073
B08VJC6X68,120,4.158333333333333,3,0.025,10,0.08333333333333333,13,0.10833333333333334,33,0.275,61,0.5083333333333333,3749520,4.319279267746271,278014,0.0741465574260172,157975,0.04213205957029166,236997,0.06320729053318824,492401,0.13132374277240821,2584133,0.6891903496980947
B08VKW9LVH,120,4.625,1,0.008333333333333333,3,0.025,6,0.05,20,0.16666666666666666,90,0.75,3749520,4.319264332501227,278016,0.07414709082762594,157982,0.04213392647592225,237004,0.06320915743881883,492414,0.131327209882865,2584104,0.689182615374768
B08VKYTM4X,120,4.308333333333334,10,0.08333333333333333,6,0.05,8,0.06666666666666667,9,0.075,87,0.725,3749520,4.319274467131793,278007,0.07414469052038661,157979,0.04213312637350914,237002,0.0632086240372101,492425,0.13133014359171308,2584107,0.6891834154771811
B08VKYV79M,120,4.441666666666666,10,0.08333333333333333,4,0.03333333333333333,5,0.041666666666666664,5,0.041666666666666664,96,0.8,3749520,4.319270199918923,278007,0.07414469052038661,157981,0.04213365977511788,237005,0.0632094241396232,492429,0.13133121039493056,2584098,0.6891810151699418
B08VL8N2R4,120,4.541666666666667,6,0.05,4,0.03333333333333333,5,0.041666666666666664,9,0.075,96,0.8,3749520,4.319266999509271,278011,0.0741457573236041,157981,0.04213365977511788,237005,0.0632094241396232,492425,0.13133014359171308,2584098,0.6891810151699418
B08VMZFTCZ,120,4.375,4,0.03333333333333333,6,0.05,12,0.1,17,0.14166666666666666,81,0.675,3749520,4.319272333525358,278013,0.07414629072521282,157979,0.04213312637350914,236998,0.06320755723399261,492417,0.1313280099852781,2584113,0.6891850156820073
B08VN6BD1P,120,4.45,4,0.03333333333333333,4,0.03333333333333333,8,0.06666666666666667,22,0.18333333333333332,82,0.6833333333333333,3749520,4.319269933218119,278013,0.07414629072521282,157981,0.04213365977511788,237002,0.0632086240372101,492412,0.13132667648125626,2584112,0.689184748981203
B08VN6S9SB,120,4.358333333333333,9,0.075,5,0.041666666666666664,9,0.075,8,0.06666666666666667,89,0.7416666666666667,3749520,4.319272866926966,278008,0.07414495722119098,157980,0.04213339307431351,237001,0.06320835733640573,492426,0.13133041029251744,2584105,0.6891828820755723
B08VNFZ5Y4,120,4.341666666666667,12,0.1,2,0.016666666666666666,5,0.041666666666666664,15,0.125,86,0.7166666666666667,3749520,4.3192734003285755,278005,0.07414415711877786,157983,0.04213419317672662,237005,0.0632094241396232,492419,0.13132854338688685,2584108,0.6891836821779854
B08VNHDVGP,120,4.933333333333334,0,0.0,0,0.0,0,0.0,8,0.06666666666666667,112,0.9333333333333333,3749520,4.319254464571465,278017,0.07414735752843031,157985,0.04213472657833536,237010,0.06321075764364505,492426,0.13133041029251744,2584082,0.6891767479570718
B08VNS9T84,120,4.891666666666667,2,0.016666666666666666,0,0.0,0,0.0,5,0.041666666666666664,113,0.9416666666666667,3749520,4.319255798075487,278015,0.07414682412682157,157985,0.04213472657833536,237010,0.06321075764364505,492429,0.13133121039493056,2584081,0.6891764812562675
B08VNSXQPP,120,4.491666666666666,6,0.05,1,0.008333333333333333,10,0.08333333333333333,14,0.11666666666666667,89,0.7416666666666667,3749520,4.319268599714097,278011,0.0741457573236041,157984,0.04213445987753099,237000,0.06320809063560136,492420,0.13132881008769123,2584105,0.6891828820755723
B08VNTQ294,120,4.5,7,0.058333333333333334,4,0.03333333333333333,6,0.05,8,0.06666666666666667,95,0.7916666666666666,3749520,4.319268333013293,278010,0.07414549062279972,157981,0.04213365977511788,237004,0.06320915743881883,492426,0.13133041029251744,2584099,0.6891812818707461
B08VNWLF69,120,4.541666666666667,5,0.041666666666666664,6,0.05,4,0.03333333333333333,9,0.075,96,0.8,3749520,4.319266999509271,278012,0.07414602402440845,157979,0.04213312637350914,237006,0.06320969084042757,492425,0.13133014359171308,2584098,0.6891810151699418
B08VPRS7MM,120,4.158333333333333,9,0.075,8,0.06666666666666667,13,0.10833333333333334,15,0.125,75,0.625,3749520,4.319279267746271,278008,0.07414495722119098,157977,0.042132592971900404,236997,0.06320729053318824,492419,0.13132854338688685,2584119,0.6891866158868335
B08VR55RCC,120,4.5,5,0.041666666666666664,2,0.016666666666666666,4,0.03333333333333333,26,0.21666666666666667,83,0.6916666666666667,3749520,4.319268333013293,278012,0.07414602402440845,157983,0.04213419317672662,237006,0.06320969084042757,492408,0.1313256096780388,2584111,0.6891844822803985
B08VRTDHGP,120,4.583333333333333,2,0.016666666666666666,4,0.03333333333333333,8,0.06666666666666667,14,0.11666666666666667,92,0.7666666666666667,3749520,4.319265666005249,278015,0.07414682412682157,157981,0.04213365977511788,237002,0.0632086240372101,492420,0.13132881008769123,2584102,0.6891820819731592
B08VRZJJRX,120,4.283333333333333,9,0.075,5,0.041666666666666664,11,0.09166666666666666,13,0.10833333333333334,82,0.6833333333333333,3749520,4.319275267234206,278008,0.07414495722119098,157980,0.04213339307431351,236999,0.06320782393479699,492421,0.1313290767884956,2584112,0.689184748981203
B08VSJZLMJ,120,4.133333333333334,6,0.05,7,0.058333333333333334,12,0.1,35,0.2916666666666667,60,0.5,3749520,4.319280067848685,278011,0.0741457573236041,157978,0.042132859672704775,236998,0.06320755723399261,492399,0.13132320937079947,2584134,0.6891906163988991
B08VTX8Z8T,120,3.35,17,0.14166666666666666,22,0.18333333333333332,22,0.18333333333333332,20,0.16666666666666666,39,0.325,3749520,4.319305137724295,278000,0.07414282361475602,157963,0.04212885916063923,236988,0.06320489022594893,492414,0.131327209882865,2584155,0.6891962171157908
B08VV3MY1B,120,4.191666666666666,15,0.125,5,0.041666666666666664,3,0.025,16,0.13333333333333333,81,0.675,3749520,4.319278200943054,278002,0.07414335701636476,157980,0.04213339307431351,237007,0.06320995754123195,492418,0.1313282766860825,2584113,0.6891850156820073
B08VVJS8NJ,120,4.475,3,0.025,2,0.016666666666666666,10,0.08333333333333333,25,0.20833333333333334,80,0.6666666666666666,3749520,4.319269133115705,278014,0.0741465574260172,157983,0.04213419317672662,237000,0.06320809063560136,492409,0.13132587637884316,2584114,0.6891852823828116
B08VVTQDC3,120,4.375,8,0.06666666666666667,4,0.03333333333333333,8,0.06666666666666667,15,0.125,85,0.7083333333333334,3749520,4.319272333525358,278009,0.07414522392199535,157981,0.04213365977511788,237002,0.0632086240372101,492419,0.13132854338688685,2584109,0.6891839488787899
B08VW13K4G,120,4.458333333333333,3,0.025,2,0.016666666666666666,9,0.075,29,0.24166666666666667,77,0.6416666666666667,3749520,4.3192696665173145,278014,0.0741465574260172,157983,0.04213419317672662,237001,0.06320835733640573,492405,0.13132480957562567,2584117,0.6891860824852247
B08VWK2NMZ,120,4.616666666666666,4,0.03333333333333333,3,0.025,7,0.058333333333333334,7,0.058333333333333334,99,0.825,3749520,4.3192645992020315,278013,0.07414629072521282,157982,0.04213392647592225,237003,0.06320889073801447,492427,0.13133067699332182,2584095,0.6891802150675287
B08VWR8BJM,120,3.566666666666667,25,0.20833333333333334,8,0.06666666666666667,13,0.10833333333333334,22,0.18333333333333332,52,0.43333333333333335,3749520,4.319298203503382,277992,0.07414069000832106,157977,0.042132592971900404,236997,0.06320729053318824,492412,0.13132667648125626,2584142,0.689192750005334
B08VXPD2H6,120,4.583333333333333,0,0.0,3,0.025,11,0.09166666666666666,19,0.15833333333333333,87,0.725,3749520,4.319265666005249,278017,0.07414735752843031,157982,0.04213392647592225,236999,0.06320782393479699,492415,0.1313274765836694,2584107,0.6891834154771811
B08VXSM2M7,120,4.508333333333334,2,0.016666666666666666,2,0.016666666666666666,8,0.06666666666666667,29,0.24166666666666667,79,0.6583333333333333,3749520,4.319268066312488,278015,0.07414682412682157,157983,0.04213419317672662,237002,0.0632086240372101,492405,0.13132480957562567,2584115,0.6891855490836161
B08VXWQTM3,120,4.708333333333333,2,0.016666666666666666,2,0.016666666666666666,3,0.025,15,0.125,98,0.8166666666666667,3749520,4.319261665493183,278015,0.07414682412682157,157983,0.04213419317672662,237007,0.06320995754123195,492419,0.13132854338688685,2584096,0.689180481768333
B08VXYLL7V,120,4.475,7,0.058333333333333334,3,0.025,5,0.041666666666666664,16,0.13333333333333333,89,0.7416666666666667,3749520,4.319269133115705,278010,0.07414549062279972,157982,0.04213392647592225,237005,0.0632094241396232,492418,0.1313282766860825,2584105,0.6891828820755723
B08VY1S3RP,120,4.55,5,0.041666666666666664,3,0.025,3,0.025,19,0.15833333333333333,90,0.75,3749520,4.319266732808466,278012,0.07414602402440845,157982,0.04213392647592225,237007,0.06320995754123195,492415,0.1313274765836694,2584104,0.689182615374768
B08VY5DRJJ,120,4.658333333333333,3,0.025,2,0.016666666666666666,4,0.03333333333333333,15,0.125,96,0.8,3749520,4.31926326569801,278014,0.0741465574260172,157983,0.04213419317672662,237006,0.06320969084042757,492419,0.13132854338688685,2584098,0.6891810151699418
B08VYG5GP9,120,4.025,10,0.08333333333333333,17,0.14166666666666666,8,0.06666666666666667,10,0.08333333333333333,75,0.625,3749520,4.319283534959141,278007,0.07414469052038661,157968,0.04213019266466108,237002,0.0632086240372101,492424,0.1313298768909087,2584119,0.6891866158868335
B08VZ1DLF2,120,3.7583333333333333,21,0.175,11,0.09166666666666666,12,0.1,8,0.06666666666666667,68,0.5666666666666667,3749520,4.319292069384881,277996,0.07414175681153855,157974,0.042131792869487296,236998,0.06320755723399261,492426,0.13133041029251744,2584126,0.6891884827924641
B08W1H4YVC,120,4.008333333333334,17,0.14166666666666666,8,0.06666666666666667,10,0.08333333333333333,7,0.058333333333333334,78,0.65,3749520,4.3192840683607505,278000,0.07414282361475602,157977,0.042132592971900404,237000,0.06320809063560136,492427,0.13133067699332182,2584116,0.6891858157844204
B08W1RJS13,120,4.058333333333334,10,0.08333333333333333,8,0.06666666666666667,16,0.13333333333333333,17,0.14166666666666666,69,0.575,3749520,4.319282468155924,278007,0.07414469052038661,157977,0.042132592971900404,236994,0.06320649043077514,492417,0.1313280099852781,2584125,0.6891882160916597
B08W1SH8ZX,120,3.966666666666667,14,0.11666666666666667,2,0.016666666666666666,22,0.18333333333333332,18,0.15,64,0.5333333333333333,3749520,4.319285401864772,278003,0.07414362371716914,157983,0.04213419317672662,236988,0.06320489022594893,492416,0.13132774328447375,2584130,0.6891895495956816
B08W1SLQHM,120,4.55,5,0.041666666666666664,3,0.025,5,0.041666666666666664,15,0.125,92,0.7666666666666667,3749520,4.319266732808466,278012,0.07414602402440845,157982,0.04213392647592225,237005,0.0632094241396232,492419,0.13132854338688685,2584102,0.6891820819731592
B08W1SVV6G,120,4.358333333333333,12,0.1,4,0.03333333333333333,4,0.03333333333333333,9,0.075,91,0.7583333333333333,3749520,4.319272866926966,278005,0.07414415711877786,157981,0.04213365977511788,237006,0.06320969084042757,492425,0.13133014359171308,2584103,0.6891823486739636
B08W1Z7FKF,120,4.466666666666667,7,0.058333333333333334,2,0.016666666666666666,10,0.08333333333333333,10,0.08333333333333333,91,0.7583333333333333,3749520,4.31926939981651,278010,0.07414549062279972,157983,0.04213419317672662,237000,0.06320809063560136,492424,0.1313298768909087,2584103,0.6891823486739636
B08W23J5JT,120,4.966666666666667,1,0.008333333333333333,0,0.0,0,0.0,0,0.0,119,0.9916666666666667,3749520,4.3192533977682475,278016,0.07414709082762594,157985,0.04213472657833536,237010,0.06321075764364505,492434,0.1313325438989524,2584075,0.6891748810514412
B08W283ZLB,120,3.7,21,0.175,7,0.058333333333333334,14,0.11666666666666667,23,0.19166666666666668,55,0.4583333333333333,3749520,4.319293936290512,277996,0.07414175681153855,157978,0.042132859672704775,236996,0.06320702383238389,492411,0.1313264097804519,2584139,0.6891919499029209
B08W297BXJ,120,4.25,5,0.041666666666666664,10,0.08333333333333333,14,0.11666666666666667,12,0.1,79,0.6583333333333333,3749520,4.319276334037424,278012,0.07414602402440845,157975,0.04213205957029166,236996,0.06320702383238389,492422,0.13132934348929998,2584115,0.6891855490836161
B08W2LZDTB,120,4.35,8,0.06666666666666667,4,0.03333333333333333,10,0.08333333333333333,14,0.11666666666666667,84,0.7,3749520,4.319273133627771,278009,0.07414522392199535,157981,0.04213365977511788,237000,0.06320809063560136,492420,0.13132881008769123,2584110,0.6891842155795942
